Job ID,Job Title,Department,Location,Open Date,Close Date,Applications Received,Interviews Conducted,Offers Extended,Offers Accepted,Cost-per-Hire,Source,Status,Candidate Name,Hiring Manager
JOB-19191,Marketing Manager,Product,Tokyo,2024-04-04,,67,11,5,4,10522.88,Job Board,Filled,Candidate-19191,Morgan Brown
JOB-19192,Product Manager,Product,Sydney,2023-06-04,,70,6,0,0,0.0,Company Website,Open,,Alex Johnson
JOB-19193,HR Manager,Sales,Berlin,2023-07-27,,95,15,1,0,0.0,Recruiter,Closed,,Alex Johnson
JOB-19194,Sales Executive,Marketing,Berlin,2023-01-15,2023-03-15,140,11,1,1,4891.67,Company Website,Filled,Candidate-19194,Jane Doe
JOB-19195,Sales Executive,Data,New York,2024-10-04,2024-11-08,162,6,6,6,4800.92,Recruiter,Filled,Candidate-19195,Morgan Brown
JOB-19196,Product Manager,Sales,Tokyo,2024-03-14,2024-05-02,17,1,1,0,0.0,Company Website,Open,,Chris Lee
JOB-19197,Marketing Manager,Product,London,2023-10-02,2023-11-07,58,5,1,1,12443.9,Job Board,Filled,Candidate-19197,Alex Johnson
JOB-19198,Data Scientist,Sales,London,2023-02-18,2023-03-31,132,3,1,1,9469.16,Recruiter,Filled,Candidate-19198,Morgan Brown
JOB-19199,Data Scientist,Marketing,Berlin,2024-04-14,,44,7,0,0,0.0,Company Website,Open,,Morgan Brown
JOB-19200,HR Manager,Data,London,2024-11-24,2025-02-10,55,10,5,2,2017.31,LinkedIn,Filled,Candidate-19200,Chris Lee
JOB-19201,Sales Executive,Product,Berlin,2023-07-13,,100,8,4,0,0.0,Recruiter,Closed,,John Smith
JOB-19202,HR Manager,HR,Tokyo,2024-09-26,,163,2,0,0,0.0,Job Board,Filled,,Alex Johnson
JOB-19203,Product Manager,Engineering,Sydney,2024-10-07,2024-12-02,160,28,25,9,6042.12,LinkedIn,Filled,Candidate-19203,Taylor Davis
JOB-19204,Product Manager,HR,Berlin,2023-10-09,2023-11-06,142,26,19,18,11984.41,Recruiter,Filled,Candidate-19204,Taylor Davis
JOB-19205,Marketing Manager,Engineering,New York,2024-03-17,2024-04-28,154,15,4,1,11295.76,Referral,Filled,Candidate-19205,Jane Doe
JOB-19206,Marketing Manager,Product,London,2023-07-17,,195,26,18,7,2821.15,Referral,Filled,Candidate-19206,Alex Johnson
JOB-19207,Product Manager,Marketing,San Francisco,2024-04-23,2024-04-28,184,30,25,7,6646.88,Referral,Filled,Candidate-19207,Jane Doe
JOB-19208,HR Manager,Product,Sydney,2024-07-02,2024-09-02,162,31,31,9,12338.21,Referral,Filled,Candidate-19208,Alex Johnson
JOB-19209,Marketing Manager,Engineering,Berlin,2024-10-24,2024-12-21,77,14,4,1,6276.55,LinkedIn,Filled,Candidate-19209,Alex Johnson
JOB-19210,Marketing Manager,Data,London,2024-08-23,2024-09-20,157,13,13,11,6510.45,Recruiter,Filled,Candidate-19210,Morgan Brown
JOB-19211,Product Manager,Marketing,New York,2023-06-24,,36,3,0,0,0.0,Referral,Open,,Alex Johnson
JOB-19212,Marketing Manager,Product,San Francisco,2023-03-28,2023-06-10,148,9,9,4,9941.66,Job Board,Filled,Candidate-19212,Taylor Davis
JOB-19213,Marketing Manager,Sales,New York,2023-04-20,,95,19,14,4,4112.14,Recruiter,Filled,Candidate-19213,John Smith
JOB-19214,Software Engineer,Engineering,Berlin,2024-08-07,2024-10-26,72,14,14,2,4321.22,LinkedIn,Filled,Candidate-19214,Morgan Brown
JOB-19215,Data Scientist,Product,Sydney,2023-08-25,2023-09-07,113,17,16,14,14036.44,Referral,Filled,Candidate-19215,Taylor Davis
JOB-19216,Sales Executive,HR,Tokyo,2024-07-16,2024-08-13,41,2,1,0,0.0,Referral,Open,,Morgan Brown
JOB-19217,Data Scientist,Marketing,London,2023-06-02,2023-06-26,17,2,0,0,0.0,Recruiter,Filled,,Chris Lee
JOB-19218,Software Engineer,Product,Sydney,2024-06-11,,131,6,4,4,12708.54,Referral,Filled,Candidate-19218,Jane Doe
JOB-19219,Marketing Manager,HR,Tokyo,2024-10-28,2025-01-24,194,36,17,17,11326.29,Recruiter,Filled,Candidate-19219,Taylor Davis
JOB-19220,Product Manager,Sales,New York,2023-12-24,2024-02-17,65,11,8,5,5999.14,Company Website,Filled,Candidate-19220,Jane Doe
JOB-19221,Software Engineer,HR,San Francisco,2024-10-02,2024-11-03,39,5,0,0,0.0,Referral,Open,,Chris Lee
JOB-19222,Software Engineer,Sales,San Francisco,2023-06-20,,76,13,4,2,10980.95,Job Board,Filled,Candidate-19222,Jane Doe
JOB-19223,Sales Executive,Engineering,Sydney,2024-09-08,2024-12-02,64,12,11,7,5229.1,Recruiter,Filled,Candidate-19223,John Smith
JOB-19224,Software Engineer,Product,New York,2024-06-09,,25,3,1,0,0.0,Recruiter,Open,,Taylor Davis
JOB-19225,Product Manager,Data,Tokyo,2024-06-23,,111,7,3,0,0.0,Company Website,Closed,,John Smith
JOB-19226,HR Manager,Data,London,2024-05-15,2024-07-09,118,12,2,2,6627.8,Job Board,Filled,Candidate-19226,Alex Johnson
JOB-19227,HR Manager,Data,Sydney,2024-10-29,2024-12-10,118,6,3,0,0.0,Job Board,Open,,Morgan Brown
JOB-19228,Software Engineer,HR,San Francisco,2024-11-12,2025-02-08,200,27,17,12,13512.87,Company Website,Filled,Candidate-19228,Alex Johnson
JOB-19229,Software Engineer,Data,Tokyo,2024-10-05,2025-01-02,136,6,0,0,0.0,Recruiter,Open,,Taylor Davis
JOB-19230,Software Engineer,Sales,Tokyo,2023-11-13,2024-01-01,94,7,6,0,0.0,Company Website,Open,,Jane Doe
JOB-19231,Product Manager,Product,Sydney,2023-12-19,,200,18,18,4,7081.15,LinkedIn,Filled,Candidate-19231,Jane Doe
JOB-19232,Data Scientist,HR,London,2023-04-07,2023-05-16,68,3,1,1,8208.24,Referral,Filled,Candidate-19232,Alex Johnson
JOB-19233,Software Engineer,Engineering,San Francisco,2024-04-09,2024-06-17,43,5,4,1,14749.3,Company Website,Filled,Candidate-19233,Jane Doe
JOB-19234,Software Engineer,Marketing,Berlin,2024-11-21,2025-02-05,100,6,4,4,6679.23,Recruiter,Filled,Candidate-19234,Jane Doe
JOB-19235,Data Scientist,Marketing,New York,2023-04-12,2023-05-03,149,2,1,1,11947.22,LinkedIn,Filled,Candidate-19235,Taylor Davis
JOB-19236,Marketing Manager,Data,London,2024-04-09,2024-05-22,131,12,10,6,9259.08,Job Board,Filled,Candidate-19236,Chris Lee
JOB-19237,Sales Executive,Product,San Francisco,2024-01-12,2024-04-03,30,5,0,0,0.0,LinkedIn,Closed,,Taylor Davis
JOB-19238,Software Engineer,Marketing,New York,2023-12-04,,92,17,4,2,3093.33,Recruiter,Filled,Candidate-19238,Chris Lee
JOB-19239,Product Manager,Sales,San Francisco,2024-02-29,2024-04-23,33,4,1,0,0.0,Referral,Closed,,Alex Johnson
JOB-19240,Product Manager,Product,Berlin,2024-01-30,2024-04-11,109,1,1,0,0.0,Job Board,Open,,Jane Doe
JOB-19241,Sales Executive,Engineering,Sydney,2024-08-25,2024-11-13,10,2,0,0,0.0,LinkedIn,Open,,Taylor Davis
JOB-19242,Marketing Manager,Data,New York,2023-07-10,2023-08-22,184,33,15,0,0.0,Job Board,Filled,,Chris Lee
JOB-19243,Marketing Manager,Sales,Berlin,2023-09-26,2023-10-07,145,13,0,0,0.0,LinkedIn,Open,,Taylor Davis
JOB-19244,HR Manager,Marketing,San Francisco,2024-01-17,2024-02-16,170,26,9,8,14249.19,LinkedIn,Filled,Candidate-19244,Morgan Brown
JOB-19245,Software Engineer,HR,Sydney,2023-10-23,2023-12-01,16,1,1,0,0.0,LinkedIn,Open,,Jane Doe
JOB-19246,Sales Executive,Product,San Francisco,2023-07-13,,154,14,8,3,10307.37,Recruiter,Filled,Candidate-19246,Morgan Brown
JOB-19247,Data Scientist,Product,Berlin,2024-03-03,2024-04-01,163,15,8,1,14292.31,Referral,Filled,Candidate-19247,Morgan Brown
JOB-19248,Data Scientist,Product,Tokyo,2024-04-03,2024-06-06,86,12,9,4,8808.13,Referral,Filled,Candidate-19248,Chris Lee
JOB-19249,Software Engineer,Engineering,New York,2024-03-29,2024-05-26,136,7,1,0,0.0,Company Website,Closed,,Alex Johnson
JOB-19250,Product Manager,Sales,Sydney,2024-03-28,2024-05-21,185,23,16,1,1518.84,LinkedIn,Filled,Candidate-19250,Taylor Davis
JOB-19251,Product Manager,Data,New York,2023-05-08,2023-05-19,115,18,3,2,2366.45,LinkedIn,Filled,Candidate-19251,Jane Doe
JOB-19252,Sales Executive,Sales,Sydney,2023-09-14,2023-09-28,114,6,4,3,13005.31,Recruiter,Filled,Candidate-19252,Taylor Davis
JOB-19253,HR Manager,HR,New York,2024-11-18,2025-02-02,172,10,9,6,11049.69,Job Board,Filled,Candidate-19253,Taylor Davis
JOB-19254,Data Scientist,Product,London,2024-04-25,2024-05-18,153,8,0,0,0.0,Referral,Closed,,Jane Doe
JOB-19255,Sales Executive,HR,San Francisco,2024-07-23,2024-09-17,146,23,21,3,9118.83,Job Board,Filled,Candidate-19255,Chris Lee
JOB-19256,Marketing Manager,HR,San Francisco,2024-10-10,2024-10-20,85,7,6,5,8785.76,LinkedIn,Filled,Candidate-19256,Chris Lee
JOB-19257,Product Manager,Engineering,San Francisco,2024-06-22,2024-09-08,80,12,0,0,0.0,LinkedIn,Closed,,Morgan Brown
JOB-19258,Data Scientist,Product,San Francisco,2023-04-28,2023-05-12,139,13,10,7,13468.32,Referral,Filled,Candidate-19258,Chris Lee
JOB-19259,Data Scientist,Product,Sydney,2023-12-23,,113,7,1,1,14665.54,Company Website,Filled,Candidate-19259,Jane Doe
JOB-19260,HR Manager,Sales,San Francisco,2024-08-05,,42,6,6,1,4242.94,Company Website,Filled,Candidate-19260,Alex Johnson
JOB-19261,Product Manager,Engineering,San Francisco,2024-04-26,2024-07-05,31,3,3,1,10073.45,Company Website,Filled,Candidate-19261,Morgan Brown
JOB-19262,Software Engineer,Data,Berlin,2023-04-20,2023-07-08,188,16,4,4,3567.9,LinkedIn,Filled,Candidate-19262,Taylor Davis
JOB-19263,Software Engineer,Data,Berlin,2023-11-25,2024-02-19,36,6,3,2,6439.33,Recruiter,Filled,Candidate-19263,Chris Lee
JOB-19264,Sales Executive,Data,London,2023-08-30,2023-09-29,56,5,1,1,11264.11,LinkedIn,Filled,Candidate-19264,Morgan Brown
JOB-19265,Marketing Manager,Engineering,Berlin,2023-06-02,2023-07-12,36,2,2,2,4172.58,Recruiter,Filled,Candidate-19265,Jane Doe
JOB-19266,HR Manager,HR,Tokyo,2023-08-07,2023-09-04,104,12,4,2,2579.55,LinkedIn,Filled,Candidate-19266,Morgan Brown
JOB-19267,Software Engineer,HR,London,2023-04-23,2023-05-11,112,8,6,4,6056.13,Company Website,Filled,Candidate-19267,Alex Johnson
JOB-19268,Software Engineer,Sales,London,2024-12-04,2025-01-21,114,15,14,10,2748.13,Job Board,Filled,Candidate-19268,John Smith
JOB-19269,Data Scientist,Engineering,Tokyo,2024-02-23,2024-03-15,23,3,3,3,10283.89,Recruiter,Filled,Candidate-19269,John Smith
JOB-19270,HR Manager,Marketing,Sydney,2023-08-02,2023-09-29,106,20,19,7,6536.83,Referral,Filled,Candidate-19270,Alex Johnson
JOB-19271,Marketing Manager,Product,London,2023-08-15,,31,6,2,1,6618.56,Company Website,Filled,Candidate-19271,John Smith
JOB-19272,Marketing Manager,Engineering,New York,2024-11-04,2025-01-16,173,22,2,2,9611.83,Recruiter,Filled,Candidate-19272,John Smith
JOB-19273,Software Engineer,Product,Berlin,2024-10-20,,44,6,2,0,0.0,LinkedIn,Closed,,John Smith
JOB-19274,HR Manager,Marketing,Tokyo,2024-09-22,2024-10-18,178,25,22,19,9454.68,Job Board,Filled,Candidate-19274,Taylor Davis
JOB-19275,HR Manager,HR,San Francisco,2023-08-05,2023-10-18,158,28,8,5,8463.9,LinkedIn,Filled,Candidate-19275,Morgan Brown
JOB-19276,Marketing Manager,Product,Sydney,2023-08-15,2023-10-03,79,3,3,3,6366.28,Company Website,Filled,Candidate-19276,Morgan Brown
JOB-19277,Data Scientist,Sales,New York,2024-06-18,2024-07-15,120,2,1,0,0.0,Company Website,Closed,,Morgan Brown
JOB-19278,HR Manager,Marketing,Tokyo,2024-05-03,,108,9,1,0,0.0,Company Website,Closed,,Taylor Davis
JOB-19279,Product Manager,Marketing,London,2024-03-07,,154,8,1,1,4554.23,Referral,Filled,Candidate-19279,Jane Doe
JOB-19280,Data Scientist,Sales,New York,2024-04-12,2024-04-24,27,1,1,0,0.0,Job Board,Filled,,Morgan Brown
JOB-19281,Product Manager,Data,San Francisco,2024-02-29,,141,23,5,2,9510.79,Recruiter,Filled,Candidate-19281,Alex Johnson
JOB-19282,Marketing Manager,Sales,Sydney,2024-07-01,2024-08-10,173,20,7,6,4873.95,LinkedIn,Filled,Candidate-19282,Alex Johnson
JOB-19283,HR Manager,Data,Tokyo,2024-08-09,2024-10-30,26,1,1,0,0.0,Recruiter,Closed,,John Smith
JOB-19284,Data Scientist,Product,New York,2023-11-03,2024-02-01,32,3,2,1,3154.55,Recruiter,Filled,Candidate-19284,John Smith
JOB-19285,Software Engineer,Data,London,2024-05-09,2024-07-20,66,13,3,0,0.0,Recruiter,Filled,,Alex Johnson
JOB-19286,Data Scientist,HR,Tokyo,2024-07-10,2024-07-15,167,3,0,0,0.0,Company Website,Filled,,Chris Lee
JOB-19287,Software Engineer,Data,Berlin,2023-04-16,2023-05-29,159,19,17,0,0.0,Company Website,Open,,John Smith
JOB-19288,Marketing Manager,Product,Tokyo,2024-10-08,2024-11-10,146,3,3,1,5062.33,Recruiter,Filled,Candidate-19288,Chris Lee
JOB-19289,Data Scientist,HR,Tokyo,2023-03-14,2023-03-26,79,11,4,1,2512.61,LinkedIn,Filled,Candidate-19289,Morgan Brown
JOB-19290,Marketing Manager,Engineering,Berlin,2023-07-09,2023-09-15,145,17,9,8,5212.46,Job Board,Filled,Candidate-19290,Jane Doe
JOB-19291,Software Engineer,HR,London,2023-01-14,2023-04-06,83,7,6,0,0.0,Job Board,Open,,Morgan Brown
JOB-19292,Software Engineer,Product,Tokyo,2024-06-11,,57,11,0,0,0.0,Referral,Open,,Jane Doe
JOB-19293,Sales Executive,Product,Sydney,2023-07-25,2023-09-22,88,1,0,0,0.0,Referral,Filled,,Alex Johnson
JOB-19294,Marketing Manager,Marketing,Berlin,2023-06-14,2023-07-06,92,7,5,2,6998.76,Job Board,Filled,Candidate-19294,Morgan Brown
JOB-19295,Data Scientist,Marketing,Berlin,2024-02-20,2024-04-07,36,4,2,2,6171.87,Referral,Filled,Candidate-19295,Morgan Brown
JOB-19296,Data Scientist,Sales,Tokyo,2023-12-24,2024-02-18,22,3,1,0,0.0,Referral,Filled,,John Smith
JOB-19297,Marketing Manager,Sales,Sydney,2023-10-20,2023-11-04,150,1,1,0,0.0,LinkedIn,Open,,Morgan Brown
JOB-19298,Software Engineer,Engineering,London,2023-01-09,2023-04-09,119,2,2,1,3150.29,Company Website,Filled,Candidate-19298,Taylor Davis
JOB-19299,Sales Executive,Engineering,San Francisco,2023-07-02,2023-07-10,91,7,0,0,0.0,LinkedIn,Filled,,Jane Doe
JOB-19300,Marketing Manager,Sales,San Francisco,2023-05-25,2023-08-13,183,4,2,1,7789.97,Referral,Filled,Candidate-19300,Alex Johnson
JOB-19301,HR Manager,Product,Berlin,2023-10-26,2023-11-07,161,21,0,0,0.0,LinkedIn,Filled,,Chris Lee
JOB-19302,Product Manager,Engineering,Sydney,2023-04-05,2023-05-11,61,12,12,3,1896.6,Recruiter,Filled,Candidate-19302,Chris Lee
JOB-19303,Software Engineer,Sales,Sydney,2023-07-17,2023-07-26,43,2,1,1,9663.0,Recruiter,Filled,Candidate-19303,Jane Doe
JOB-19304,HR Manager,HR,New York,2024-06-15,2024-07-24,131,4,0,0,0.0,Company Website,Closed,,Alex Johnson
JOB-19305,Marketing Manager,Marketing,San Francisco,2023-10-04,2023-12-15,162,16,5,4,10960.99,Job Board,Filled,Candidate-19305,Chris Lee
JOB-19306,Software Engineer,HR,San Francisco,2023-03-31,2023-04-09,96,7,3,0,0.0,Job Board,Open,,Taylor Davis
JOB-19307,Marketing Manager,Engineering,London,2023-04-05,,187,22,1,0,0.0,Company Website,Open,,Alex Johnson
JOB-19308,Marketing Manager,Product,New York,2023-02-05,2023-03-10,190,21,6,5,2381.7,Recruiter,Filled,Candidate-19308,Taylor Davis
JOB-19309,Data Scientist,Engineering,Tokyo,2024-01-28,2024-03-19,157,12,6,3,13531.93,Company Website,Filled,Candidate-19309,Alex Johnson
JOB-19310,Data Scientist,Marketing,New York,2023-09-13,2023-12-07,147,18,8,7,6115.45,Company Website,Filled,Candidate-19310,Jane Doe
JOB-19311,Sales Executive,Data,New York,2024-12-26,2025-02-15,91,11,1,0,0.0,Job Board,Open,,Alex Johnson
JOB-19312,Marketing Manager,Sales,New York,2023-07-13,2023-07-18,148,10,9,8,6706.82,Company Website,Filled,Candidate-19312,Taylor Davis
JOB-19313,HR Manager,Marketing,London,2024-11-03,2025-01-18,110,1,1,1,11601.55,Referral,Filled,Candidate-19313,Taylor Davis
JOB-19314,HR Manager,Data,Tokyo,2024-12-16,2025-03-06,77,4,1,0,0.0,Job Board,Filled,,Taylor Davis
JOB-19315,Data Scientist,HR,New York,2023-08-28,2023-09-23,92,2,2,1,6593.37,Recruiter,Filled,Candidate-19315,Morgan Brown
JOB-19316,Product Manager,Data,New York,2024-07-04,2024-07-19,107,20,15,4,4436.82,Referral,Filled,Candidate-19316,Jane Doe
JOB-19317,Sales Executive,Marketing,Tokyo,2024-04-09,2024-05-28,20,1,1,0,0.0,Recruiter,Open,,Morgan Brown
JOB-19318,Sales Executive,Product,Tokyo,2023-04-03,2023-04-16,155,22,12,2,4317.97,Referral,Filled,Candidate-19318,John Smith
JOB-19319,Software Engineer,Product,New York,2024-05-24,2024-05-29,88,4,2,2,12786.22,Referral,Filled,Candidate-19319,Taylor Davis
JOB-19320,Sales Executive,Data,London,2024-08-05,,150,16,10,8,10433.53,Job Board,Filled,Candidate-19320,John Smith
JOB-19321,Data Scientist,Marketing,Tokyo,2024-01-11,,194,28,17,9,2475.34,Recruiter,Filled,Candidate-19321,Jane Doe
JOB-19322,Data Scientist,Data,Tokyo,2024-07-16,2024-10-06,43,8,1,0,0.0,Company Website,Closed,,Jane Doe
JOB-19323,Marketing Manager,Engineering,Berlin,2023-01-28,2023-03-23,122,12,5,5,12036.91,Job Board,Filled,Candidate-19323,Morgan Brown
JOB-19324,Software Engineer,Product,Sydney,2024-05-02,2024-06-26,108,13,1,1,12332.12,Recruiter,Filled,Candidate-19324,Jane Doe
JOB-19325,Data Scientist,Engineering,Sydney,2024-02-05,2024-03-02,133,8,0,0,0.0,LinkedIn,Closed,,Alex Johnson
JOB-19326,Software Engineer,Data,London,2024-12-09,2025-01-04,199,16,16,9,3453.75,Recruiter,Filled,Candidate-19326,Jane Doe
JOB-19327,Software Engineer,Data,Tokyo,2023-09-13,2023-12-05,72,8,3,0,0.0,Job Board,Filled,,Chris Lee
JOB-19328,Product Manager,Engineering,Tokyo,2024-05-12,2024-07-14,174,10,0,0,0.0,Company Website,Open,,John Smith
JOB-19329,Product Manager,Engineering,Sydney,2023-03-06,2023-05-19,190,18,3,0,0.0,Recruiter,Filled,,Morgan Brown
JOB-19330,Software Engineer,Marketing,San Francisco,2024-08-12,2024-11-10,77,7,0,0,0.0,Company Website,Closed,,Morgan Brown
JOB-19331,Product Manager,Sales,San Francisco,2024-02-25,2024-04-12,94,15,11,10,4582.26,Company Website,Filled,Candidate-19331,Morgan Brown
JOB-19332,HR Manager,HR,Berlin,2023-02-13,2023-05-08,53,4,0,0,0.0,Company Website,Filled,,Morgan Brown
JOB-19333,Sales Executive,Data,Berlin,2023-11-10,2023-12-08,144,1,0,0,0.0,Recruiter,Open,,Alex Johnson
JOB-19334,Software Engineer,Marketing,Sydney,2023-01-10,,87,16,13,3,1522.63,Company Website,Filled,Candidate-19334,Alex Johnson
JOB-19335,Marketing Manager,HR,San Francisco,2023-01-24,2023-04-10,98,12,0,0,0.0,Recruiter,Closed,,Alex Johnson
JOB-19336,Product Manager,Product,Sydney,2024-12-03,,104,10,2,1,11660.63,Recruiter,Filled,Candidate-19336,John Smith
JOB-19337,Sales Executive,Engineering,Tokyo,2023-08-14,,50,10,10,8,2484.76,Company Website,Filled,Candidate-19337,Taylor Davis
JOB-19338,Software Engineer,Product,San Francisco,2023-06-14,2023-08-04,95,1,0,0,0.0,Company Website,Filled,,Taylor Davis
JOB-19339,Sales Executive,Marketing,San Francisco,2024-06-26,,74,2,2,1,11124.78,Job Board,Filled,Candidate-19339,Alex Johnson
JOB-19340,Product Manager,Product,Berlin,2024-10-31,2025-01-01,173,14,5,0,0.0,Referral,Filled,,Taylor Davis
JOB-19341,Sales Executive,HR,Tokyo,2024-04-05,2024-06-02,186,24,4,1,8086.71,Recruiter,Filled,Candidate-19341,Alex Johnson
JOB-19342,Software Engineer,Marketing,Berlin,2023-06-06,2023-06-22,41,1,1,1,1355.56,Recruiter,Filled,Candidate-19342,Jane Doe
JOB-19343,HR Manager,Data,Sydney,2023-02-18,2023-04-21,80,14,9,8,9266.03,Referral,Filled,Candidate-19343,Alex Johnson
JOB-19344,Marketing Manager,HR,New York,2024-11-23,,39,5,2,0,0.0,Job Board,Filled,,Jane Doe
JOB-19345,Data Scientist,Marketing,Tokyo,2024-03-20,2024-04-03,132,16,12,7,13077.46,Company Website,Filled,Candidate-19345,Taylor Davis
JOB-19346,Product Manager,HR,Tokyo,2024-12-04,2024-12-21,62,4,1,0,0.0,LinkedIn,Filled,,Chris Lee
JOB-19347,Software Engineer,Data,Berlin,2024-11-14,,114,6,4,1,2059.71,LinkedIn,Filled,Candidate-19347,Morgan Brown
JOB-19348,Marketing Manager,Product,Berlin,2023-03-15,2023-06-08,84,14,6,5,8948.79,LinkedIn,Filled,Candidate-19348,John Smith
JOB-19349,HR Manager,Marketing,Sydney,2024-02-01,,170,9,4,0,0.0,Referral,Closed,,Morgan Brown
JOB-19350,HR Manager,Sales,Sydney,2023-08-05,,21,4,3,1,1859.61,Job Board,Filled,Candidate-19350,Morgan Brown
JOB-19351,Product Manager,Data,San Francisco,2023-06-12,2023-09-06,50,4,2,2,11711.26,LinkedIn,Filled,Candidate-19351,Chris Lee
JOB-19352,HR Manager,Data,Sydney,2023-12-04,2023-12-12,78,5,0,0,0.0,Referral,Closed,,Alex Johnson
JOB-19353,Data Scientist,Marketing,San Francisco,2023-12-10,2024-01-25,132,21,15,8,6174.25,Company Website,Filled,Candidate-19353,Chris Lee
JOB-19354,Software Engineer,Marketing,New York,2024-12-08,2024-12-15,34,1,0,0,0.0,Recruiter,Filled,,Alex Johnson
JOB-19355,Sales Executive,Product,Sydney,2023-07-24,,124,9,6,2,5677.11,Referral,Filled,Candidate-19355,Taylor Davis
JOB-19356,Sales Executive,HR,Berlin,2023-01-08,2023-02-12,65,11,4,3,5723.89,Company Website,Filled,Candidate-19356,Taylor Davis
JOB-19357,HR Manager,Data,London,2023-09-14,,162,16,4,1,3265.85,Referral,Filled,Candidate-19357,John Smith
JOB-19358,Product Manager,Engineering,New York,2023-12-24,2024-02-05,20,3,1,1,3000.17,Company Website,Filled,Candidate-19358,Chris Lee
JOB-19359,Product Manager,Engineering,London,2023-12-02,2024-02-14,84,11,11,1,5055.78,Referral,Filled,Candidate-19359,Alex Johnson
JOB-19360,Product Manager,Engineering,New York,2024-07-15,2024-09-10,177,6,1,0,0.0,Referral,Open,,Chris Lee
JOB-19361,HR Manager,Marketing,Tokyo,2023-01-22,2023-03-20,179,18,17,2,13844.08,Recruiter,Filled,Candidate-19361,Morgan Brown
JOB-19362,Product Manager,Marketing,New York,2023-05-19,2023-07-31,153,19,11,0,0.0,LinkedIn,Filled,,John Smith
JOB-19363,Sales Executive,Product,Tokyo,2023-03-06,2023-04-28,104,14,8,2,3170.02,Recruiter,Filled,Candidate-19363,Chris Lee
JOB-19364,Software Engineer,HR,San Francisco,2024-06-25,2024-08-05,127,16,14,13,12771.15,Company Website,Filled,Candidate-19364,Jane Doe
JOB-19365,Marketing Manager,Engineering,Tokyo,2023-08-19,,108,16,14,3,2600.15,Job Board,Filled,Candidate-19365,Morgan Brown
JOB-19366,HR Manager,Sales,Sydney,2023-12-23,2024-01-04,96,10,10,3,5391.74,Recruiter,Filled,Candidate-19366,Chris Lee
JOB-19367,Data Scientist,Marketing,London,2024-02-01,,30,5,0,0,0.0,Company Website,Filled,,Alex Johnson
JOB-19368,Marketing Manager,HR,San Francisco,2024-12-29,2025-01-30,179,22,20,10,10469.78,Referral,Filled,Candidate-19368,Taylor Davis
JOB-19369,Data Scientist,Data,New York,2024-07-21,2024-09-17,176,8,1,0,0.0,Company Website,Closed,,Jane Doe
JOB-19370,Product Manager,Marketing,London,2023-06-12,2023-07-03,97,14,5,5,1460.72,Recruiter,Filled,Candidate-19370,Jane Doe
JOB-19371,Software Engineer,Engineering,Berlin,2024-01-25,2024-03-29,145,16,1,0,0.0,Recruiter,Closed,,Morgan Brown
JOB-19372,Sales Executive,Sales,New York,2023-02-24,2023-05-05,119,17,6,2,1882.01,LinkedIn,Filled,Candidate-19372,Jane Doe
